Text,Labels,Mapped_Text
ക മ ് പ ന ി ക ള ു ട െ പ ് പ ് ര വ ർ ‍ ത ് ത ന ഫ ല മ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,കമ്പനികളുടെപ്പ+്രവർ‍ത്തനഫലമ+ായി
വ ൻ മ ര ങ ് ങ ള ു മ ി വ ി ട െ യ ു ണ ് ട ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,വൻമരങ്ങളുമ+ിവിടെയ+ുണ്ട്
എ ള ു പ ് പ മ ാ യ,NSP NSP NSP NSP NSP NSP SP NSP NSP,എളുപ്പമ+ായ
ക ൃ ഷ ി വ ക ു പ ് പ ു ദ ് യ േ ാ ഗ സ ് ഥ ൻ,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,കൃഷിവകുപ്പ+ുദ്യോഗസ്ഥൻ
സ ് ഥ ല ങ ് ങ ള ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,സ്ഥലങ്ങള+ാണ്
ത ് ര ി ല ് ല ാ യ ി,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ത്രില്ല+ായി
മ ന സ ് സ ി ല ാ ക ാ ത െ പ ് പ ോ ക ു ന ് ന ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,മനസ്സിലാകാതെപ്പ+ോകുന്നു
ല ോ ക ട ൂ റ ി സ ് റ ് റ ു ക ള ു ട െ യ െ ണ ് ണ ത ് ത ി ൽ ‍,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ലോകടൂറിസ്റ്റുകളുടെയ+െണ്ണത്തിൽ‍
ന ി ന ് ന ു മ ാ ത ് ര ം,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,നിന്നു+മാത്രം
മ ു റ ൈ യ െ ര ു മ യ ു ം,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,മുറൈയ+െരുമയും
വ ് യ ാ പ ് ത ി യ െ ക ് ക ു റ ി ച ് ച ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,വ്യാപ്തിയെക്ക+ുറിച്ച്
ത ാ ണ ി റ ങ ് ങ ി വ ന ് ന ത ്,NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,താണ+ിറങ്ങിവന്നത്
ര ക ് ത സ ാ ക ് ഷ ി യ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,രക്തസാക്ഷിയ+ായി
ക ാ ള ീ ന ദ ി യ ു ട െ ക ് ക ൈ വ ഴ ി യ ാ യ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP,കാളീനദിയുടെക്ക+ൈവഴിയ+ായ
സ ് ഥ ല മ ങ ് ങ ന െ പ ് പ ് ര സ ി ദ ് ധ മ ാ യ ി ത ് ത ീ ർ ന ് ന ത ാ ണ ്,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,സ്ഥലമ+ങ്ങനെപ്പ+്രസിദ്ധമ+ായിത്തീർന്നത+ാണ്
ക ാ ര ് യ മ ി ല ് ല യ െ ന ് ന ു ം,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,കാര്യമ+ില്ലയ+െന്നും
വ ി ന ോ ദ യ ാ ത ് ര യ ൊ ര ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,വിനോദയാത്രയ+ൊരു
പ ു ത ു ത ാ യ ി,NSP NSP NSP NSP SP NSP NSP NSP,പുതുത+ായി
പ ര ി മ ി ത മ ാ യ ി ര ു ന ് ന ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,പരിമിതമ+ായിരുന്നു
ഒ ര ു ക ി ല ോ മ ീ റ ് റ റ ോ ള ം,NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഒരു+കിലോമീറ്ററോളം
ക ാ ര ് യ ങ ് ങ ള ു മ വ ി ട ു ത ് ത െ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,കാര്യങ്ങളുമ+വിടുത്തെ
സ ന ് ദ ര ് ഭ മ ാ ണ ി ത ്,NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP,സന്ദര്ഭമ+ാണ+ിത്
ക ഴ ു ക ി യ ര ി ഞ ് ഞ ്,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,കഴുകിയ+രിഞ്ഞ്
ഒ ര ഭ ി പ ് ര ാ യ മ ു ണ ് ട ്,NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ഒര+ഭിപ്രായമ+ുണ്ട്
ല ോ ല മ ാ യ,NSP NSP NSP SP NSP NSP,ലോലമ+ായ
ഫ ല മ ാ ണ ു ണ ് ട ാ ക ് ക ു ക,NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഫലമ+ാണ+ുണ്ടാക്കുക
സ ു പ ് ര ധ ാ ന മ ാ യ യ ൊ ര ു,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP,സുപ്രധാനമ+ായയ+ൊരു
സ ് വ ക ാ ര ് യ മ േ ഖ ല യ ് ക ് ക ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,സ്വകാര്യമേഖലയ്ക്ക+ാണ്
ന ട ത ് ത ാ ന ി ത ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,നടത്താന+ിത്
സ ാ ധ ി ച ് ച ു വ െ ന ് ന ത ്,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,സാധിച്ചുവ+െന്നത്
സ ൂ ര ് യ പ ് ര ക ാ ശ വ ു മ െ ല ് ല ാ മ ാ ണ ു പ ോ ൽ ബ ല ക,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP,സൂര്യപ്രകാശവുമ+െല്ലാമ+ാണ+ുപോൽബലക
ത ട ് ട ി ച ് ച ു ന ോ ക ് ക ു മ ് പ ോ ള ി ത ൊ ര ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP,തട്ടിച്ചുനോക്കുമ്പോള+ിത+ൊരു
മ ത ് സ ് യ ക ൃ ഷ ി യ ി ല ി ന ് ത ് യ യ ് ക ് ക ാ ക െ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,മത്സ്യകൃഷിയില+ിന്ത്യയ്ക്ക+ാകെ
ഹ ി ൽ ‍ ട ് ട ണ ഹ ി ൽ ല ു ക ള ു ട െ പ ് പ ് ര ധ ാ ന,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ഹിൽ‍ട്ടണഹിൽലുകളുടെപ്പ+്രധാന
വ ർ ഷ ത ് ത െ യ ി ട വ േ ള യ ് ക ് ക ്,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,വർഷത്തെയ+ിടവേളയ്ക്ക്
എ ന ് ന ത ി ന ു മ െ ല ് ല ാ ം,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,എന്നതിനുമ+െല്ലാം
പ ി റ വ ി ക ് ക ു പ ി ന ് ന ി ല െ,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,പിറവിക്കു+പിന്നിലെ
ഇ ത ് ര യ ു മ ു ള ് ള,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ഇത്രയുമ+ുള്ള
മ ഞ ് ഞ ൾ പ ് പ ൊ ട ി യ ു മ ു പ ് പ ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,മഞ്ഞൾപ്പൊടിയുമ+ുപ്പും
ട ൂ റ ി സ മ ൊ ര ം ഗ ീ ക ൃ ത പ ് ര വ ൃ ത ് ത ി യ ാ യ ി,NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ടൂറിസമ+ൊര+ംഗീകൃതപ്രവൃത്തിയ+ായി
സ മ ് പ ദ ് വ ് യ വ സ ് ഥ യ ി ത ി ന െ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,സമ്പദ്വ്യവസ്ഥയ+ിതിനെ
സ ാ ദ ് ധ ് യ ത യ ു ള ് ള വ,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,സാദ്ധ്യതയ+ുള്ളവ
ന ി ത ് യ വ ൃ ത ് ത ി യ ാ ക ് ക ി യ വ ര ു ട െ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,നിത്യവൃത്തിയ+ാക്കിയവരുടെ
ച െ യ ് ത ു ത ീ ർ ക ് ക ാ ന ു ണ ് ട െ ന ് ന ീ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP SP NSP,ചെയ്തുതീർക്കാന+ുണ്ട+െന്ന+ീ
ത ല യ ി ല ാ ണ ്,NSP NSP NSP NSP SP NSP NSP NSP,തലയില+ാണ്
പ ി ന ് ന െ ത ് ത ാ ത ് പ ര ് യ ം,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,പിന്നെത്ത+ാത്പര്യം
ഇ ത ാ റ േ ഴ ്,NSP SP NSP NSP NSP NSP NSP,ഇത+ാറേഴ്
ക പ ് പ ല ു മ ാ യ ി ര ു ന ് ന ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,കപ്പലുമ+ായിരുന്നു
മ ാ ത ി ര ി യ ാ ണ ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,മാതിരിയ+ാണ്
വ സ ് ത ു വ ി ല ാ ണ ു,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,വസ്തുവില+ാണു
സ ഹ ാ യ ത ് ത ാ ല ാ യ ി ര ി ക ് ക ു ം,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,സഹായത്താല+ായിരിക്കും
ശ ൈ ശ വ ദ ശ യ ി ല ാ യ ി ര ു ന ് ന ു,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ശൈശവദശയില+ായിരുന്നു
ക ര ക ൗ ശ ല ങ ് ങ ള ു മ െ ല ് ല ാ ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,കരകൗശലങ്ങളുമ+െല്ലാം
മ ൃ ത ് യ ു വ ി ന ി ര യ ാ ക ു ം,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP NSP,മൃത്യുവിന+ിരയ+ാകും
ഇ ങ ് ങ േ യ റ ് റ ത ് ത ു ള ് ള,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ഇങ്ങേയ+റ്റത്ത+ുള്ള
പ ക ് ഷ േ യ ി ത ന ി വ ര ് യ മ ാ യ യ ൊ ര ു,NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP,പക്ഷേയ+ിത+നിവര്യമ+ായയ+ൊരു
ച ി ല യ ു പ ാ ധ ി ക ള ു ം,NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ചിലയ+ുപാധികളും
മ ന ് ത ് ര ി യ റ ി യ ി ച ് ച ു,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,മന്ത്രിയ+റിയിച്ചു
പ ു റ ത ് ത ി റ ങ ് ങ ു ന ് ന ത ി ന ു,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,പുറത്ത+ിറങ്ങുന്നതിനു
ബ ു ക ് ക ി ങ ു ദ ് യ േ ാ ഗ സ ് ഥ ൻ മ ാ ര െ ക ് ക ണ ് ട പ ് പ േ ാ ള വ ർ,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP,ബുക്കിങ+ുദ്യോഗസ്ഥൻമാരെക്ക+ണ്ടപ്പോള+വർ
ച െ യ ് ത ു ക ൊ ട ു ക ് ക ു ക യ ാ ണ േ റ ് റ വ ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP,ചെയ്തുകൊടുക്കുകയ+ാണ+േറ്റവും
സ ർ ച ് ച ു വ ാ യ ി ര ു ന ് ന ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,സർച്ചുവ+ായിരുന്നു
ര ാ ജ ് യ ത ് ത െ പ ് പ ു ത ി യ യ ൈ .,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP,രാജ്യത്തെപ്പ+ുതിയയ+ൈ.
ഇ ന ് ത ് യ യ ി ല േ ക ദ േ ശ ം,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,ഇന്ത്യയില+േകദേശം
പ ് ര ത ി ര ോ ധ മ ല ് ല,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,പ്രതിരോധമ+ല്ല
അ ത ു വ ര െ യ ു ള ് ള,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,അതുവരെയ+ുള്ള
ര ം ഗ ത ് ത ൊ ട ് ട േ റ െ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,രംഗത്ത+ൊട്ടേറെ
വ ാ ർ ത ് ത ക ള ൊ ന ് ന ു ം,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,വാർത്തകള+ൊന്നും
ഗ ് ര ഹ ി ക ് ക ു ന ് ന ത ി ല ു മ ോ ര ് മ ് മ ശ ക ് ത ി യ ി ല ു മ ു ള ് ള,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ഗ്രഹിക്കുന്നതിലുമ+ോര്മ്മശക്തിയിലുമ+ുള്ള
സ ം സ ് ഥ ാ ന ങ ് ങ ള ു മ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,സംസ്ഥാനങ്ങളുമ+ായി
പ ോ ഷ ക ാ ഹ ാ ര മ ി ല ് ല ാ ത െ,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,പോഷകാഹാരമ+ില്ലാതെ
ന മ ു ക ് ക റ ി യ ാ ത ് ത,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,നമുക്ക+റിയാത്ത
ക ത ് ത യ ച ് ച,NSP NSP NSP SP NSP NSP NSP NSP,കത്ത+യച്ച
പ ് ര ീ യ ങ ് ക ര മ ാ ക ് ക ു ന ് ന ു വ െ ന ് ന ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,പ്രീയങ്കരമ+ാക്കുന്നുവ+െന്ന്
ക േ ാ ട ി യ ി ല ൊ ര ം ശ ം,NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP,കോടിയില+ൊര+ംശം
ക ഷ ് ട മ ാ യ ി ത ് ത ീ ർ ന ് ന ു വ ല ് ല ോ,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,കഷ്ടമ+ായിത്തീർന്നുവ+ല്ലോ
മ ു ള ് ള ു ക ള ു ള ് ള,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,മുള്ളുകള+ുള്ള
ത ാ ഴ ് ‌ വ ര യ ് ക ് ക പ ് പ ു റ ത ് ത െ വ ി ട െ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,താഴ്‌വരയ്ക്ക+പ്പുറത്ത+െവിടെ
ന ല ് ക ാ മ െ ന ് ന ാ ണ ്,NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP,നല്കാമ+െന്ന+ാണ്
സ ം ഘ ട ി ത മ ാ യ,NSP NSP NSP NSP NSP NSP SP NSP NSP,സംഘടിതമ+ായ
ക േ ൾ വ ി യ ു ണ ് ട ്,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,കേൾവിയ+ുണ്ട്
വ ഴ ി ക ള ി ല ൊ ന ് ന ാ ണ ി ത ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP SP NSP NSP NSP,വഴികളില+ൊന്ന+ാണ+ിത്
ച െ യ ് ത ാ ണ ്,NSP NSP NSP NSP SP NSP NSP NSP,ചെയ്ത+ാണ്
ക യ ് യ ി ല െ ന ് ത െ ങ ് ക ി ല ു ം,NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,കയ്യില+െന്ത+െങ്കിലും
വ ാ ത സ ം ബ ന ് ധ മ ാ യ,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP,വാതസംബന്ധമ+ായ
പ ാ പ ് പ ി യ പ ് പ ച ് ച ാ,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,പാപ്പിയ+പ്പച്ചാ
ഭ ാ ഗ ത ് ത െ ക ് ക ോ ശ ങ ് ങ ള ി ല ി ര ി പ ് പ ു റ പ ് പ ി ക ് ക ു ന ് ന ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഭാഗത്തെക്ക+ോശങ്ങളില+ിരിപ്പുറപ്പിക്കുന്നു
യ ു വ ത ല മ ു റ യ െ യ േ റ ് റ വ ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,യുവതലമുറയെയ+േറ്റവും
ആ റ ര യ േ ാ ട െ പ ് പ ൂ ന യ ി ല ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,ആറരയോടെപ്പ+ൂനയിലും
ക ണ ് ണ ി ന ക ത ് ത െ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,കണ്ണിന+കത്തെ
ന ി ന ് ന യ ി വ ര ു ട െ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,നിന്നയ+ിവരുടെ
അ ക ല െ യ ു മ ാ യ ി ര ു ന ് ന ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,അകലെയുമ+ായിരുന്നു
അ ഞ ് ച ാ ം ത വ ണ യ ാ ണ ് ‌,NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP,അഞ്ചാം+തവണയ+ാണ്‌
ഫ ല ത ് ത ി ല ാ യ ത ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ഫലത്തില+ായത്
ത ു ട ര ് ച ് ച യ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,തുടര്ച്ചയ+ായി
പ ര ി ഹ ാ ര മ ാ ണ ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,പരിഹാരമ+ാണ്
വ ി ക സ ി പ ് പ ി ച ് ച െ ട ു ക ് ക ു ന ് ന ത ി ന ു ള ് ള യ ട ി സ ് ഥ ാ ന ഗ വ േ ഷ ണ മ മ േ ര ി ക ് ക യ ി ല െ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,വികസിപ്പിച്ചെടുക്കുന്നതിന+ുള്ളയ+ടിസ്ഥാനഗവേഷണമ+മേരിക്കയിലെ
മ ൂ ന ് ന ു മ ണ ി ക ് ക ്,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,മൂന്നു+മണിക്ക്
യ ാ ത ് ര യ ാ ര ം ഭ ി ക ് ക ു ക യ ാ ണ ്,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,യാത്രയ+ാരംഭിക്കുകയ+ാണ്
അ വ ി ക സ ി ത മ ാ യ ി ര ു ന ് ന,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,അവികസിതമ+ായിരുന്ന
ക ാ ല ാ വ സ ് ഥ യ ു മ ാ ണ ് ‌,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,കാലാവസ്ഥയുമ+ാണ്‌
പ ോ ല െ ത ് ത ോ ന ് ന ു ക,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,പോലെത്ത+ോന്നുക
ഏ ത ാ യ ാ ല ു ം,NSP SP NSP NSP NSP NSP NSP NSP,ഏത+ായാലും
ച ു വ ന ് ന യ ര ി യ േ ാ ട ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,ചുവന്നയ+രിയോടു
ട ൂ റ ി സ മ ത ി ന ് റ െ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,ടൂറിസമ+തിന്റെ
ച െ യ ് യ ു ന ് ന ി ല ് ല യ െ ന ് ന യ ാ ശ ങ ് ക,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ചെയ്യുന്നില്ലയ+െന്നയ+ാശങ്ക
ശ ത ് ര ു വ ി ന ് റ െ യ ാ യ ു ധ മ ു ന യ ി ല ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ശത്രുവിന്റെയ+ായുധമുനയില+ാണ്
ഗ വ ണ ് മ െ ന ് റ േ ത േ ത ു,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ഗവണ്മെന്റ+േതേതു
ന ി ന ് ന ു മ ൊ ര ് പ ാ ട ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,നിന്നുമ+ൊര്പാട്
അ വ ത ര ി പ ് പ ി ക ് ക ണ മ െ ന ് ന ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,അവതരിപ്പിക്കണമ+െന്നു
ഖ ണ ് ഡ ി ത മ ാ യ ി,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ഖണ്ഡിതമ+ായി
പ ് ര ച ോ ദ ന മ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,പ്രചോദനമ+ാണ്
ക ു റ യ ു ന ് ന ത ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,കുറയുന്നത+ായി
ക ൂ ട ി യ ി ത ോ ട ൊ പ ് പ ം,NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP,കൂടിയ+ിതോട+ൊപ്പം
ച െ യ ് ത യ ു ത ് പ ന ് ന ത ് ത െ യ െ ങ ് ങ ന െ യ ാ ണ ്,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ചെയ്തയ+ുത്പന്നത്തെയ+െങ്ങനെയ+ാണ്
സ ന ് ദ േ ശ മ ാ യ ി ര ു ന ് ന ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,സന്ദേശമ+ായിരുന്നു
ഉ ത ് ത ര മ ു ണ ് ട ാ യ ി ര ി ക ് ക ു ക യ ി ല ് ല,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ഉത്തരമ+ുണ്ടായിരിക്കുകയ+ില്ല
